Portugal,Minute 72,Pedro Mendes,Pepe,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Portugal,Minute 72,Liedson,Simao,http://thesoccerworldcups.com/games/2010_spain_portugal.php
Italy,Minute 46 (in the break),Luigi De Agostini,Carlo Ancelotti,http://thesoccerworldcups.com/games/1990_italy_austria.php
Italy,Minute 75,Salvatore Schillaci,Andrea Carnevale,http://thesoccerworldcups.com/games/1990_italy_austria.php
Austria,Minute 61,Manfred Zsak,Peter Artner,http://thesoccerworldcups.com/games/1990_italy_austria.php
Austria,Minute 77,Alfred Hortnagl,Manfred Linzmaier,http://thesoccerworldcups.com/games/1990_italy_austria.php
Mexico,Minute 28,Luis Hernandez,Ramon Morales,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Minute 46,Sigifredo Mercado,Manuel Vidrio,http://thesoccerworldcups.com/games/2002_mexico_usa.php
Mexico,Minute 78,Alberto Garcia Aspe,Gerardo Torrado,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Minute 59,Earnie Stewart,Josh Wolff,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Minute 79,Cobi Jones,Brian Mcbride,http://thesoccerworldcups.com/games/2002_mexico_usa.php
USA,Minute 92,Carlos Llamosa,Pablo Mastroeni,http://thesoccerworldcups.com/games/2002_mexico_usa.php
France,Minute 76,Bruno Bellone,Jean-Pierre Papin,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
France,Minute 83,Philippe Vercruysse,Alain Giresse,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
Soviet Union,Minute 58,Oleg Blokhin,Aleksandr Zavarov,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
Soviet Union,Minute 68,Sergei Rodionov,Pavel Yakovenko,http://thesoccerworldcups.com/games/1986_france_soviet_union.php
Sweden,Minute 46 (in the break),Marcus Allback,Zlatan Ibrahimovic,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Sweden,Minute 68,Mattias Jonson,Christian Wilhelmsson,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Sweden,Minute 86,Johan Elmander,Kim Kallstrom,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Minute 62,Julio Dos Santos,Cristian Riveros,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Minute 63,Dante Lopez,Roque Santa Cruz,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Paraguay,Minute 81,Edgar Barreto,Carlos Bonet,http://thesoccerworldcups.com/games/2006_sweden_paraguay.php
Ireland,Minute 62,Tony Cascarino,Kevin Sheedy,http://thesoccerworldcups.com/games/1990_ireland_holland.php
Ireland,Minute 62,Ronnie Whelan,John Aldridge,http://thesoccerworldcups.com/games/1990_ireland_holland.php
Holland,Minute 58,Henk Fraeser,Richard Witschge,http://thesoccerworldcups.com/games/1990_ireland_holland.php
Holland,Minute 78,John Van Loen,Wim Kieft,http://thesoccerworldcups.com/games/1990_ireland_holland.php
Sweden,Minute 46 (in the break),Andreas Andersson,Marcus Allback,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Sweden,Minute 68,Mattias Jonson,Anders Svensson,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Sweden,Minute 88,Zlatan Ibrahimovic,Henrik Larsson,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Minute 58,Hernan Crespo,Gabriel Batistuta,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Minute 63,Cristian Gonzalez,Juan Sorin,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
Argentina,Minute 63,Juan Veron,Matias Almeyda,http://thesoccerworldcups.com/games/2002_sweden_argentina.php
South Korea,Minute 46 (in the break),Jong Boo Kim,Soo Jin Noh,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
South Korea,Minute 72,Min Kook Cho,Kwang Rae Cho,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
Bulgaria,Minute 46 (in the break),Kostadin Kostadinov,Bozhidar Iskrenov,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
Bulgaria,Minute 58,Andrei Zhelyazkov,Plamen Getov,http://thesoccerworldcups.com/games/1986_south_korea_bulgaria.php
Brazil,Minute 60,Marco Antonio,Everaldo,http://thesoccerworldcups.com/games/1970_brazil_romania.php
Brazil,Minute 74,Edu,Clodoaldo,http://thesoccerworldcups.com/games/1970_brazil_romania.php
Romania,Minute 27,Necula Raducanu,Stere Adamache,http://thesoccerworldcups.com/games/1970_brazil_romania.php
Romania,Minute 72,Gheorghe Tataru,Florea Dumitrache,http://thesoccerworldcups.com/games/1970_brazil_romania.php
South Africa,Minute 57,Surprise Moriri,Reneilwe Letsholonyane,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
South Africa,Minute 79,Moneeb Josephs,Steven Pienaar,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
Uruguay,Minute 71,Alvaro Fernandez,Jorge Fucile,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
Uruguay,Minute 89,Sebastian Fernandez,Edinson Cavani,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
Uruguay,Minute 90,Walter Gargano,Diego Perez,http://thesoccerworldcups.com/games/2010_south_africa_uruguay.php
Italy,Minute 62,Carlo Ancelotti,Giuseppe Giannini,http://thesoccerworldcups.com/games/1990_italy_ireland.php
Italy,Minute 70,Aldo Serena,Roberto Baggio,http://thesoccerworldcups.com/games/1990_italy_ireland.php
Ireland,Minute 53,Tony Cascarino,Niall Quinn,http://thesoccerworldcups.com/games/1990_italy_ireland.php
Ireland,Minute 78,John Sheridan,John Aldridge,http://thesoccerworldcups.com/games/1990_italy_ireland.php
Algeria,Minute 33,Rachid Harkouk,Rabah Madjer,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Algeria,Minute 71,Lakhdar Belloumi,Djamel Zidane,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Northern Ireland,Minute 67,Ian Stewart,Steven Penney,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Northern Ireland,Minute 81,Colin Clarke,Norman Whiteside,http://thesoccerworldcups.com/games/1986_algeria_northern_ireland.php
Angola,Minute 60,Mantorras,Akwa,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Angola,Minute 70,Edson,Ze Kalanga,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Angola,Minute 80,Miloy,Figueiredo,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Portugal,Minute 60,Costinha,Cristiano Ronaldo,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Portugal,Minute 72,Maniche,Petit,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Portugal,Minute 83,Hugo Viana,Tiago,http://thesoccerworldcups.com/games/2006_angola_portugal.php
Morocco,Minute 87,Abdel Aziz Soulaymani,Mustapha El Hadaoui,http://thesoccerworldcups.com/games/1986_morocco_poland.php
Morocco,Minute 88,Abdelrazzak Khairi,Mohamed Timoumi,http://thesoccerworldcups.com/games/1986_morocco_poland.php
Poland,Minute 45 (in the break),Kazimierz Przybys,Dariusz Kubicki,http://thesoccerworldcups.com/games/1986_morocco_poland.php
Poland,Minute 56,Jan Urban,Dariusz Dziekanowski,http://thesoccerworldcups.com/games/1986_morocco_poland.php
Brazil,Minute 68,Doriva,Cesar Sampaio,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Brazil,Minute 72,Edmundo,Bebeto,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Brazil,Minute 87,Denilson,Rivaldo,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Morocco,Minute 76,Gharib Amzine,Said Chiba,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Morocco,Minute 76,Lahcen Abrami,Abdelilah Saber,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Morocco,Minute 88,Ali El Khattabi,Abdeljalil Hadda,http://thesoccerworldcups.com/games/1998_brazil_morocco.php
Portugal,Minute 34,Simao,Cristiano Ronaldo,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Minute 46,Petit,Pauleta,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Portugal,Minute 84,Tiago,Luis Figo,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Minute 56,Rafael Van Der Vaart,Joris Mathijsen,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Minute 67,John Heitinga,Mark Van Bommel,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Holland,Minute 84,Jan Vennegoor Of Hesselink,Phillip Cocu,http://thesoccerworldcups.com/games/2006_portugal_holland.php
Romania,Minute 85,Constantin Galca,Gheorghe Hagi,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Romania,Minute 88,Corneliu Papura,Ilie Dumitrescu,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Argentina,Minute 62,Ramon Medina Bello,Roberto Sensini,http://thesoccerworldcups.com/games/1994_romania_argentina.php
Denmark,Minute 46 (in the break),John Eriksen,Preben Elkjaer Larsen,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
Denmark,Minute 71,Allan Simonsen,Jesper Olsen,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
West Germany,Minute 46 (in the break),Pierre Littbarski,Wolfgang Rolff,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
West Germany,Minute 71,Karl-Heinz Rummenigge,Karl-Heinz Foerster,http://thesoccerworldcups.com/games/1986_denmark_west_germany.php
Cameroon,Minute 46 (in the break),Jean Makoun,Eyong Enoh,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Cameroon,Minute 72,Mohamadou Idrissou,Sebastien Bassong,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Cameroon,Minute 78,Vincent Aboubakar,Pierre Webo,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Denmark,Minute 46 (in the break),Daniel Jensen,Martin Jorgensen,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Denmark,Minute 67,Thomas Kahlenberg,Jesper Gronkjaer,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Denmark,Minute 86,Jakob Poulsen,Jon Dahl Tomasson,http://thesoccerworldcups.com/games/2010_cameroon_denmark.php
Poland,Minute 70,Jan Domarski,Andrzej Szarmach,http://thesoccerworldcups.com/games/1974_poland_argentina.php
Poland,Minute 85,Leslaw Cmikiewicz,Robert Gadocha,http://thesoccerworldcups.com/games/1974_poland_argentina.php
Argentina,Minute 46 (in the break),Rene Houseman,Miguel Brindisi,http://thesoccerworldcups.com/games/1974_poland_argentina.php
Argentina,Minute 67,Roberto Telch,Angel Bargas,http://thesoccerworldcups.com/games/1974_poland_argentina.php
Saudi Arabia,Minute 54,Fahad Al Ghesheyan,Mohamed Abdeljawad,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Saudi Arabia,Minute 63,Khaled Al Muwallid,Fahad Al Bishi,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Sweden,Minute 54,Pontus Kamark,Joachim Bjorklund,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Sweden,Minute 70,Hakan Mild,Jonas Thern,http://thesoccerworldcups.com/games/1994_saudi_arabia_sweden.php
Italy,Minute 4,Giuseppe Bergomi,Alessandro Nesta,http://thesoccerworldcups.com/games/1998_italy_austria.php
Italy,Minute 60,Filippo Inzaghi,Christian Vieri,http://thesoccerworldcups.com/games/1998_italy_austria.php
Italy,Minute 72,Roberto Baggio,Alessandro Del Piero,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Minute 62,Mario Haas,Toni Polster,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Minute 73,Peter Stoeger,Dietmar Kuehbauer,http://thesoccerworldcups.com/games/1998_italy_austria.php
Austria,Minute 80,Andreas Herzog,Heimo Pfeifenberger,http://thesoccerworldcups.com/games/1998_italy_austria.php
Holland,Minute 72,Eljero Elia,Rafael Van Der Vaart,http://thesoccerworldcups.com/games/2010_holland_japan.php
Holland,Minute 83,Ibrahim Afellay,Wesley Sneijder,http://thesoccerworldcups.com/games/2010_holland_japan.php
Holland,Minute 88,Klaas Jan Huntelaar,Robin Van Persie,http://thesoccerworldcups.com/games/2010_holland_japan.php
Japan,Minute 64,Shunsuke Nakamura,Daisuke Matsui,http://thesoccerworldcups.com/games/2010_holland_japan.php
Japan,Minute 77,Keiji Tamada,Yoshito Okubo,http://thesoccerworldcups.com/games/2010_holland_japan.php
Japan,Minute 77,Shinji Okazaki,Makoto Hasebe,http://thesoccerworldcups.com/games/2010_holland_japan.php
England,Minute 75,Chris Waddle,Peter Beardsley,http://thesoccerworldcups.com/games/1986_england_poland.php
England,Minute 86,Kerry Dixon,Gary Lineker,http://thesoccerworldcups.com/games/1986_england_poland.php
Poland,Minute 22,Jan Karas,Ryszard Komornicki,http://thesoccerworldcups.com/games/1986_england_poland.php
Poland,Minute 46 (in the break),Andrzej Buncol,Waldemar Matysik,http://thesoccerworldcups.com/games/1986_england_poland.php
Argentina,Minute 65,Omar Larrosa,Osvaldo Ardiles,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Argentina,Minute 74,Rene Houseman,Oscar Ortiz,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Holland,Minute 59,Dick Nanninga,Johnny Rep,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Holland,Minute 72,Wim Suurbier,Wim Jansen,http://thesoccerworldcups.com/games/1978_argentina_holland.php
Argentina,Minute 46 (in the break),Pedro Monzon,Oscar Ruggeri,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Argentina,Minute 53,Gabriel Calderon,Jorge Burruchaga,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
West Germany,Minute 73,Stefan Reuter,Thomas Berthold,http://thesoccerworldcups.com/games/1990_argentina_west_germany.php
Spain,Minute 54,Joaquin,David Villa,http://thesoccerworldcups.com/games/2006_spain_france.php
Spain,Minute 54,Luis Garcia,Raul,http://thesoccerworldcups.com/games/2006_spain_france.php
Spain,Minute 72,Marcos Senna,Xavi,http://thesoccerworldcups.com/games/2006_spain_france.php
France,Minute 74,Sidney Govou,Florent Malouda,http://thesoccerworldcups.com/games/2006_spain_france.php
France,Minute 88,Sylvain Wiltord,Thierry Henry,http://thesoccerworldcups.com/games/2006_spain_france.php
Argentina,Minute 74,Carlos Tapia,Pedro Pasculli,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
Argentina,Minute 75,Julio Olarticoechea,Sergio Batista,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
South Korea,Minute 23,Kwang Rae Cho,Pyung Seok Kim,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
South Korea,Minute 46 (in the break),Byung Joo Byun,Young Se Kim,http://thesoccerworldcups.com/games/1986_argentina_south_korea.php
Chile,Minute 70,Fernando Cornejo,Jose Sierra,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Chile,Minute 70,Fabian Estay,Moises Villarroel,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Chile,Minute 77,Miguel Ramirez,Francisco Rojas,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Cameroon,Minute 68,Didier Angibeaud,Salomon Olembe,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Cameroon,Minute 72,Alphonse-Marie Tchami,Joseph-Desire Job,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Cameroon,Minute 82,Lauren,Joseph Ndo,http://thesoccerworldcups.com/games/1998_chile_cameroon.php
Argentina,Minute 63,Jorge Valdano,Ramon Diaz,http://thesoccerworldcups.com/games/1982_argentina_belgium.php
Brazil,Minute 46,Gilberto Silva,Emerson,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Brazil,Minute 61,Juninho Pernambucano,Adriano,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Brazil,Minute 83,Ricardinho,Kaka,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Minute 60,Derek Boateng,Eric Addo,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Ghana,Minute 70,Alex Tachie-Mensah,Matthew Amoah,http://thesoccerworldcups.com/games/2006_brazil_ghana.php
Uruguay,Minute 46 (in the break),Mauricio Victorino,Diego Godin,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
Uruguay,Minute 74,Nicolas Lodeiro,Alvaro Pereira,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
Uruguay,Minute 84,Alvaro Fernandez,Luis Suarez,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
South Korea,Minute 61,Dong Gook Lee,Jae Sung Kim,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
South Korea,Minute 85,Ki Hun Yeom,Sung Yueng Ki,http://thesoccerworldcups.com/games/2010_uruguay_south_korea.php
Argentina,Minute 17,Esteban Cambiasso,Luis Gonzalez,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Argentina,Minute 59,Carlos Tevez,Javier Saviola,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Argentina,Minute 75,Lionel Messi,Maxi Rodriguez,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Minute 46,Ivan Ergic,Albert Nadj,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Minute 50,Danijel Ljuboja,Ognjen Koroman,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Serbia and Montenegro,Minute 70,Zvonimir Vukic,Savo Milosevic,http://thesoccerworldcups.com/games/2006_argentina_serbia_and_montenegro.php
Brazil,Minute 67,Denilson,Ronaldinho,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Brazil,Minute 72,Vampeta,Juninho Paulista,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Brazil,Minute 73,Luizao,Ronaldo,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Minute 66,Ilhan Mansiz,Bulent Korkmaz,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Minute 66,Umit Davala,Yildiray Basturk,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Turkey,Minute 88,Arif Erdem,Tugay Kerimoglu,http://thesoccerworldcups.com/games/2002_brazil_turkey.php
Italy,Minute 74,Antonio Juliano,Mario Bertini,http://thesoccerworldcups.com/games/1970_brazil_italy.php
Italy,Minute 84,Gianni Rivera,Roberto Boninsegna,http://thesoccerworldcups.com/games/1970_brazil_italy.php
England,Minute 63,Shaun Wright-Phillips,Aaron Lennon,http://thesoccerworldcups.com/games/2010_england_algeria.php
England,Minute 74,Jermain Defoe,Emile Heskey,http://thesoccerworldcups.com/games/2010_england_algeria.php
England,Minute 84,Peter Crouch,Gareth Barry,http://thesoccerworldcups.com/games/2010_england_algeria.php
Algeria,Minute 74,Djamal Abdoun,Ryad Boudebouz,http://thesoccerworldcups.com/games/2010_england_algeria.php
Algeria,Minute 81,Adlane Guedioura,Karim Ziani,http://thesoccerworldcups.com/games/2010_england_algeria.php
Algeria,Minute 88,Djamel Mesbah,Hassan Yebda,http://thesoccerworldcups.com/games/2010_england_algeria.php
England,Minute 56,Stewart Downing,Michael Owen,http://thesoccerworldcups.com/games/2006_england_paraguay.php
England,Minute 83,Owen Hargreaves,Joe Cole,http://thesoccerworldcups.com/games/2006_england_paraguay.php
Paraguay,Minute 8,Aldo Bobadilla,Justo Villar,http://thesoccerworldcups.com/games/2006_england_paraguay.php
Paraguay,Minute 68,Nelson Cuevas,Carlos Bonet,http://thesoccerworldcups.com/games/2006_england_paraguay.php
Paraguay,Minute 82,Jorge Nunez,Delio Toledo,http://thesoccerworldcups.com/games/2006_england_paraguay.php
Japan,Minute 46,Daisuke Ichikawa,Junichi Inamoto,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Japan,Minute 46,Takayuki Suzuki,Alessandro Santos,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Japan,Minute 86,Hiroaki Morishima,Daisuke Ichikawa,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Turkey,Minute 74,Nihat Kahveci,Umit Davala,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Turkey,Minute 85,Tayfur Havutcu,Hasan Sas,http://thesoccerworldcups.com/games/2002_japan_turkey.php
Turkey,Minute 90,Ilhan Mansiz,Yildiray Basturk,http://thesoccerworldcups.com/games/2002_japan_turkey.php
West Germany,Minute 75,Bernd Hoelzenbein,Wolfgang Overath,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
Chile,Minute 76,Leonardo Veliz,Francisco Valdes,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
Chile,Minute 83,Alfonso Lara,Juan Rodriguez,http://thesoccerworldcups.com/games/1974_west_germany_chile.php
England,Minute 71,David Platt,Steve Mcmahon,http://thesoccerworldcups.com/games/1990_england_belgium.php
England,Minute 74,Steve Bull,John Barnes,http://thesoccerworldcups.com/games/1990_england_belgium.php
Belgium,Minute 64,Nico Claesen,Marc De Grijse,http://thesoccerworldcups.com/games/1990_england_belgium.php
Belgium,Minute 107,Patrick Vervoort,Bruno Versavel,http://thesoccerworldcups.com/games/1990_england_belgium.php
Italy,Minute 46 (in the break),Antonio Di Natale,Alberto Gilardino,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
Italy,Minute 46 (in the break),Mauro Camoranesi,Simone Pepe,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
Italy,Minute 61,Giampaolo Pazzini,Claudio Marchisio,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
New Zealand,Minute 63,Chris Wood,Rory Fallon,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
New Zealand,Minute 81,Jeremy Christie,Ivan Vicelich,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
New Zealand,Minute 90+3,Andy Barron,Chris Killen,http://thesoccerworldcups.com/games/2010_italy_new_zealand.php
Argentina,Minute 85,Julio Olarticoechea,Sergio Batista,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Uruguay,Minute 46 (in the break),Jorge Da Silva,Wilmar Cabrera,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Uruguay,Minute 61,Ruben Paz,Eduardo Acevedo,http://thesoccerworldcups.com/games/1986_argentina_uruguay.php
Nigeria,Minute 35,Mutiu Adepoju,Daniel Amokachi,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Nigeria,Minute 57,Thompson Oliha,Emmanuel Amunike,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Minute 46 (in the break),Dino Baggio,Nicola Berti,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Minute 63,Gianfranco Zola,Giuseppe Signori,http://thesoccerworldcups.com/games/1994_nigeria_italy.php
Italy,Minute 46,Vincenzo Iaquinta,Alberto Gilardino,http://thesoccerworldcups.com/games/2006_italy_australia.php
Italy,Minute 56,Andrea Barzagli,Luca Toni,http://thesoccerworldcups.com/games/2006_italy_australia.php
Italy,Minute 75,Francesco Totti,Alessandro Del Piero,http://thesoccerworldcups.com/games/2006_italy_australia.php
Australia,Minute 81,John Aloisi,Mile Sterjovski,http://thesoccerworldcups.com/games/2006_italy_australia.php
Slovakia,Minute 70,Filip Holosko,Stanislav Sestak,http://thesoccerworldcups.com/games/2010_slovakia_paraguay.php
Slovakia,Minute 83,Miroslav Stoch,Kornel Salata,http://thesoccerworldcups.com/games/2010_slovakia_paraguay.php
Paraguay,Minute 68,Aureliano Torres,Nelson Valdez,http://thesoccerworldcups.com/games/2010_slovakia_paraguay.php
Paraguay,Minute 82,Oscar Cardozo,Lucas Barrios,http://thesoccerworldcups.com/games/2010_slovakia_paraguay.php
Paraguay,Minute 88,Edgar Barreto,Enrique Vera,http://thesoccerworldcups.com/games/2010_slovakia_paraguay.php
Iraq,Minute 60,Abdul-Rahim,Hashem Natik,http://thesoccerworldcups.com/games/1986_iraq_mexico.php
Iraq,Minute 70,Mahmoud Shaker,Obid Annad,http://thesoccerworldcups.com/games/1986_iraq_mexico.php
Mexico,Minute 62,Alejandro Dominguez,Rafael Amador,http://thesoccerworldcups.com/games/1986_iraq_mexico.php
Mexico,Minute 79,Francisco Cruz,Carlos De Los Cobos,http://thesoccerworldcups.com/games/1986_iraq_mexico.php
Argentina,Minute 46 (in the break),Ricardo Villa,Osvaldo Ardiles,http://thesoccerworldcups.com/games/1978_argentina_brazil.php
Argentina,Minute 60,Norberto Alonso,Oscar Ortiz,http://thesoccerworldcups.com/games/1978_argentina_brazil.php
Brazil,Minute 34,Edinho,Rodrigues Neto,http://thesoccerworldcups.com/games/1978_argentina_brazil.php
Brazil,Minute 67,Zico,Jorge Mendonca,http://thesoccerworldcups.com/games/1978_argentina_brazil.php
England,Minute 58,Gary A. Stevens,Peter Reid,http://thesoccerworldcups.com/games/1986_england_paraguay.php
England,Minute 80,Mark Hateley,Peter Beardsley,http://thesoccerworldcups.com/games/1986_england_paraguay.php
Paraguay,Minute 64,Jorge Guasch,Juan Torales,http://thesoccerworldcups.com/games/1986_england_paraguay.php
Germany,Minute 37,Christian Ziege,Thomas Helmer,http://thesoccerworldcups.com/games/1998_germany_mexico.php
Germany,Minute 57,Andreas Moeller,Joerg Heinrich,http://thesoccerworldcups.com/games/1998_germany_mexico.php
Germany,Minute 73,Ulf Kirsten,Thomas Haessler,http://thesoccerworldcups.com/games/1998_germany_mexico.php
Mexico,Minute 46 (in the break),Salvador Carmona,Marcelino Bernal,http://thesoccerworldcups.com/games/1998_germany_mexico.php
Mexico,Minute 53,Jesus Arellano,Francisco Palencia,http://thesoccerworldcups.com/games/1998_germany_mexico.php
Mexico,Minute 86,Ricardo Pelaez Linares,Alberto Garcia Aspe,http://thesoccerworldcups.com/games/1998_germany_mexico.php
Brazil,Minute 70,Zico,Gil,http://thesoccerworldcups.com/games/1978_brazil_peru.php
Brazil,Minute 76,Chicao,Toninho,http://thesoccerworldcups.com/games/1978_brazil_peru.php
Peru,Minute 11,Jose Navarro,Ruben Diaz,http://thesoccerworldcups.com/games/1978_brazil_peru.php
Peru,Minute 46 (in the break),Percy Rojas,Juan Carlos Oblitas,http://thesoccerworldcups.com/games/1978_brazil_peru.php
Belgium,Minute 46 (in the break),Jan Ceulemans,Marc Van Der Linden,http://thesoccerworldcups.com/games/1990_belgium_south_korea.php
South Korea,Minute 46 (in the break),Min Kook Cho,Young Jin Lee,http://thesoccerworldcups.com/games/1990_belgium_south_korea.php
South Korea,Minute 62,Tae Ho Lee,Soo Jin Noh,http://thesoccerworldcups.com/games/1990_belgium_south_korea.php
Sweden,Minute 65,Andreas Andersson,Marcus Allback,http://thesoccerworldcups.com/games/2002_sweden_senegal.php
Sweden,Minute 76,Zlatan Ibrahimovic,Niclas Alexandersson,http://thesoccerworldcups.com/games/2002_sweden_senegal.php
Sweden,Minute 99,Mattias Jonson,Magnus Svensson,http://thesoccerworldcups.com/games/2002_sweden_senegal.php
Senegal,Minute 66,Habib Beye,Papa Malick Diop,http://thesoccerworldcups.com/games/2002_sweden_senegal.php
New Zealand,Minute 72,Chris Wood,Chris Killen,http://thesoccerworldcups.com/games/2010_new_zealand_slovakia.php
New Zealand,Minute 78,Jeremy Christie,Ivan Vicelich,http://thesoccerworldcups.com/games/2010_new_zealand_slovakia.php
Slovakia,Minute 81,Filip Holosko,Stanislav Sestak,http://thesoccerworldcups.com/games/2010_new_zealand_slovakia.php
Slovakia,Minute 84,Miroslav Stoch,Robert Vittek,http://thesoccerworldcups.com/games/2010_new_zealand_slovakia.php
